title,keywords,keywordWeights
I_Want_to_Hold_Your_Hand,tea,0.072
Ibn_Battuta,ibn,0.74
Ibn_Battuta,mecca,0.181
Ibn_Battuta,sultan,0.135
Ibn_Battuta,morocco,0.127
Ibn_Battuta,trip,0.123
Ibn_Battuta,journey,0.119
Ibn_Battuta,muslim,0.115
Ibn_Battuta,damascus,0.111
Ibn_Battuta,travelled,0.097
Ibn_Battuta,maldives,0.092
Ice,ice,0.926
Ice,water,0.145
Ice,crystalline,0.119
Ice,density,0.078
Ice,temperature,0.074
Ice,cooling,0.073
Ice,pressure,0.066
Ice,phase,0.062
Ice,phases,0.056
Ice,solid,0.052
Ice_age,ice,0.657
Ice_age,glacial,0.298
Ice_age,earth,0.209
Ice_age,sheets,0.192
Ice_age,ages,0.19
Ice_age,periods,0.159
Ice_age,cycles,0.142
Ice_age,greenhouse,0.136
Ice_age,age,0.128
Ice_age,years,0.123
Ice_hockey,hockey,0.707
Ice_hockey,ice,0.28
Ice_hockey,nhl,0.254
Ice_hockey,players,0.237
Ice_hockey,game,0.189
Ice_hockey,team,0.171
Ice_hockey,penalty,0.133
Ice_hockey,play,0.129
Ice_hockey,sport,0.101
Ice_hockey,goal,0.097
Ice_sheet,ice,0.66
Ice_sheet,sheet,0.539
Ice_sheet,greenland,0.301
Ice_sheet,antarctic,0.177
Ice_sheet,antarctica,0.173
Ice_sheet,sheets,0.118
Ice_sheet,cap,0.081
Ice_sheet,mass,0.074
Ice_sheet,sea,0.068
Ice_sheet,melted,0.061
Iceland,iceland,0.81
Iceland,icelandic,0.202
Iceland,mi²,0.163
Iceland,island,0.137
Iceland,km²,0.118
Iceland,population,0.082
Iceland,ft,0.082
Iceland,mi,0.075
Iceland,constituencies,0.074
Iceland,arctic,0.063
Iceland_hotspot,iceland,0.626
Iceland_hotspot,eruptions,0.265
Iceland_hotspot,mantle,0.264
Iceland_hotspot,volcanic,0.262
Iceland_hotspot,eruption,0.194
Iceland_hotspot,ridge,0.165
Iceland_hotspot,island,0.158
Iceland_hotspot,magma,0.143
Iceland_hotspot,icelandic,0.136
Iceland_hotspot,hawaiian,0.13
Ichthyosaur,triassic,0.385
Ichthyosaur,fossil,0.2
Ichthyosaur,jurassic,0.194
Ichthyosaur,fish,0.182
Ichthyosaur,dolphins,0.181
Ichthyosaur,family,0.169
Ichthyosaur,skeleton,0.156
Ichthyosaur,like,0.152
Ichthyosaur,specimens,0.145
Ichthyosaur,reptiles,0.142
Idit_Harel_Caperton,learning,0.268
Idit_Harel_Caperton,educational,0.238
Idit_Harel_Caperton,technology,0.215
Idit_Harel_Caperton,israeli,0.171
Idit_Harel_Caperton,programming,0.162
Idit_Harel_Caperton,children,0.159
Idit_Harel_Caperton,mit,0.151
Idit_Harel_Caperton,workshop,0.147
Idit_Harel_Caperton,media,0.14
Idit_Harel_Caperton,aviv,0.131
Idolatry,worship,0.434
Idolatry,god,0.343
Idolatry,icons,0.278
Idolatry,bible,0.249
Idolatry,hebrew,0.204
Idolatry,images,0.19
Idolatry,gods,0.189
Idolatry,torah,0.175
Idolatry,orthodox,0.15
Idolatry,image,0.136
Igneous_rock,rocks,0.624
Igneous_rock,magma,0.367
Igneous_rock,rock,0.287
Igneous_rock,minerals,0.184
Igneous_rock,melt,0.183
Igneous_rock,crust,0.17
Igneous_rock,composition,0.156
Igneous_rock,volcanic,0.149
Igneous_rock,mantle,0.141
Igneous_rock,melting,0.139
Igor_Stravinsky,stravinsky,0.911
Igor_Stravinsky,composer,0.112
Igor_Stravinsky,music,0.105
Igor_Stravinsky,composers,0.096
Igor_Stravinsky,works,0.091
Igor_Stravinsky,ballet,0.089
Igor_Stravinsky,rite,0.079
Igor_Stravinsky,du,0.068
Igor_Stravinsky,russian,0.067
Igor_Stravinsky,neo,0.063
Iguanodon,tooth,0.318
Iguanodon,species,0.283
Iguanodon,museum,0.266
Iguanodon,oxford,0.222
Iguanodon,natural,0.217
Iguanodon,dinosaur,0.216
Iguanodon,dinosaurs,0.202
Iguanodon,thumb,0.172
Iguanodon,reconstruction,0.138
Iguanodon,university,0.136
Ike_Altgens,dallas,0.488
Ike_Altgens,kennedy,0.375
Ike_Altgens,oswald,0.309
Ike_Altgens,plaza,0.168
Ike_Altgens,photograph,0.141
Ike_Altgens,president,0.132
Ike_Altgens,street,0.131
Ike_Altgens,warren,0.125
Ike_Altgens,assassination,0.114
Ike_Altgens,camera,0.113
Imagism,pound,0.559
Imagism,poetry,0.365
Imagism,poets,0.328
Imagism,poems,0.245
Imagism,lowell,0.159
Imagism,verse,0.147
Imagism,ezra,0.128
Imagism,group,0.116
Imagism,poet,0.11
Imagism,ford,0.094
Immanuel_Kant,kant,0.866
Immanuel_Kant,philosophy,0.188
Immanuel_Kant,critique,0.179
Immanuel_Kant,moral,0.17
Immanuel_Kant,reason,0.122
Immanuel_Kant,practical,0.085
Immanuel_Kant,pure,0.075
Immanuel_Kant,rational,0.069
Immanuel_Kant,morality,0.066
Immanuel_Kant,philosophical,0.054
Imperative_programming,imperative,0.621
Imperative_programming,programming,0.515
Imperative_programming,languages,0.308
Imperative_programming,statements,0.254
Imperative_programming,computer,0.129
Imperative_programming,language,0.106
Imperative_programming,oriented,0.1
Imperative_programming,hardware,0.093
Imperative_programming,sequence,0.093
Imperative_programming,object,0.085
Imperial_Japanese_Navy,navy,0.45
Imperial_Japanese_Navy,japanese,0.443
Imperial_Japanese_Navy,japan,0.317
Imperial_Japanese_Navy,naval,0.209
Imperial_Japanese_Navy,imperial,0.191
Imperial_Japanese_Navy,aircraft,0.182
Imperial_Japanese_Navy,submarines,0.18
Imperial_Japanese_Navy,battleships,0.157
Imperial_Japanese_Navy,torpedo,0.154
Imperial_Japanese_Navy,war,0.148
Impressionism,artists,0.405
Impressionism,painting,0.314
Impressionism,painters,0.266
Impressionism,art,0.216
Impressionism,paint,0.167
Impressionism,colors,0.154
Impressionism,exhibitions,0.15
Impressionism,impression,0.144
Impressionism,who,0.139
Impressionism,mixing,0.131
Inca_Empire,inca,0.916
Inca_Empire,empire,0.168
Inca_Empire,crops,0.134
Inca_Empire,andes,0.081
Inca_Empire,peru,0.067
Inca_Empire,fields,0.066
Inca_Empire,maize,0.063
Inca_Empire,sun,0.058
Inca_Empire,food,0.041
Inca_Empire,worship,0.04
Income_disparity,income,0.547
Income_disparity,gap,0.315
Income_disparity,malaysia,0.293
Income_disparity,gender,0.293
Income_disparity,women,0.21
Income_disparity,men,0.157
Income_disparity,economic,0.137
Income_disparity,report,0.132
Income_disparity,inequality,0.116
Income_disparity,wages,0.107
India,india,0.773
India,indian,0.344
India,pradesh,0.104
India,subcontinent,0.07
India,indo,0.069
India,indus,0.062
India,taj,0.061
India,mahal,0.06
India,government,0.06
India,gdp,0.06
Indian_Institutes_of_Technology,iit,0.929
Indian_Institutes_of_Technology,students,0.121
Indian_Institutes_of_Technology,institutes,0.097
Indian_Institutes_of_Technology,undergraduate,0.089
Indian_Institutes_of_Technology,bombay,0.076
Indian_Institutes_of_Technology,faculty,0.072
Indian_Institutes_of_Technology,india,0.07
Indian_Institutes_of_Technology,technology,0.065
Indian_Institutes_of_Technology,candidates,0.061
Indian_Institutes_of_Technology,management,0.056
Indian_Ocean,ocean,0.581
Indian_Ocean,indian,0.369
Indian_Ocean,india,0.231
Indian_Ocean,sea,0.144
Indian_Ocean,monsoon,0.141
Indian_Ocean,latitude,0.139
Indian_Ocean,south,0.129
Indian_Ocean,arabian,0.128
Indian_Ocean,gulf,0.117
Indian_Ocean,africa,0.116
Indian_Peafowl,tail,0.454
Indian_Peafowl,indian,0.34
Indian_Peafowl,plumage,0.238
Indian_Peafowl,green,0.233
Indian_Peafowl,feathers,0.213
Indian_Peafowl,blue,0.162
Indian_Peafowl,species,0.152
Indian_Peafowl,train,0.147
Indian_Peafowl,displaying,0.145
Indian_Peafowl,male,0.132
Indian_Railways,railway,0.553
Indian_Railways,railways,0.485
Indian_Railways,indian,0.212
Indian_Railways,locomotives,0.175
Indian_Railways,india,0.169
Indian_Railways,rail,0.165
Indian_Railways,freight,0.148
Indian_Railways,coaches,0.145
Indian_Railways,trains,0.14
Indian_Railways,mumbai,0.124
Indian_Standard_Time,time,0.512
Indian_Standard_Time,longitude,0.27
Indian_Standard_Time,india,0.218
Indian_Standard_Time,indian,0.193
Indian_Standard_Time,clocks,0.19
Indian_Standard_Time,observatory,0.186
Indian_Standard_Time,zones,0.179
Indian_Standard_Time,frequency,0.179
Indian_Standard_Time,standard,0.167
Indian_Standard_Time,bombay,0.163
Indian_cricket_team,cricket,0.549
Indian_cricket_team,team,0.356
Indian_cricket_team,india,0.345
Indian_cricket_team,test,0.297
Indian_cricket_team,indian,0.254
Indian_cricket_team,stadium,0.188
Indian_cricket_team,matches,0.166
Indian_cricket_team,cup,0.138
Indian_cricket_team,match,0.126
Indian_cricket_team,series,0.123
Indian_independence_movement,india,0.43
Indian_independence_movement,indian,0.354
Indian_independence_movement,british,0.346
Indian_independence_movement,gandhi,0.268
Indian_independence_movement,congress,0.252
Indian_independence_movement,movement,0.161
Indian_independence_movement,indians,0.136
Indian_independence_movement,bengal,0.133
Indian_independence_movement,rebellion,0.115
Indian_independence_movement,muslim,0.11
Indira_Gandhi,gandhi,0.843
Indira_Gandhi,nehru,0.239
Indira_Gandhi,minister,0.174
Indira_Gandhi,prime,0.142
Indira_Gandhi,congress,0.133
Indira_Gandhi,india,0.128
Indira_Gandhi,singh,0.104
Indira_Gandhi,delhi,0.104
Indira_Gandhi,party,0.066
Indira_Gandhi,pakistan,0.066
Indium,mol,0.272
Indium,zinc,0.213
Indium,atomic,0.204
Indium,kj,0.199
Indium,metal,0.197
Indium,toxic,0.181
Indium,compounds,0.17
Indium,tin,0.164
Indium,oxide,0.153
Indium,pm,0.144
Indo-Greek_Kingdom,indo,0.505
Indo-Greek_Kingdom,greek,0.435
Indo-Greek_Kingdom,bce,0.357
Indo-Greek_Kingdom,buddhist,0.276
Indo-Greek_Kingdom,greeks,0.201
Indo-Greek_Kingdom,coins,0.192
Indo-Greek_Kingdom,greco,0.177
Indo-Greek_Kingdom,buddha,0.149
Indo-Greek_Kingdom,hellenistic,0.133
Indo-Greek_Kingdom,ce,0.132
Indonesia,indonesia,0.757
Indonesia,indonesian,0.357
Indonesia,java,0.202
Indonesia,jakarta,0.127
Indonesia,suharto,0.117
Indonesia,sumatra,0.11
Indonesia,east,0.098
Indonesia,papua,0.082
Indonesia,timor,0.076
Indonesia,ethnic,0.074
Indonesian_language,indonesian,0.767
Indonesian_language,language,0.205
Indonesian_language,words,0.199
Indonesian_language,indonesia,0.185
Indonesian_language,sanskrit,0.172
Indonesian_language,languages,0.126
Indonesian_language,means,0.119
Indonesian_language,dutch,0.112
Indonesian_language,arabic,0.102
Indonesian_language,vocabulary,0.1
Indricotherium,genus,0.282
Indricotherium,species,0.224
Indricotherium,cooper,0.217
Indricotherium,fossils,0.196
Indricotherium,pointing,0.192
Indricotherium,teeth,0.18
Indricotherium,pakistan,0.179
Indricotherium,halen,0.171
Indricotherium,widely,0.144
Indricotherium,ft,0.136
Inductance,frac,0.539
Inductance,mathbf,0.49
Inductance,flux,0.257
Inductance,current,0.245
Inductance,mutual,0.199
Inductance,wire,0.182
Inductance,voltage,0.182
Inductance,loop,0.161
Inductance,circuit,0.142
Inductance,magnetic,0.138
Indus_River,indus,0.766
Indus_River,river,0.354
Indus_River,pakistan,0.25
Indus_River,delta,0.173
Indus_River,punjab,0.154
Indus_River,rivers,0.117
Indus_River,kashmir,0.089
Indus_River,india,0.088
Indus_River,irrigation,0.088
Indus_River,tributaries,0.08
Indus_Valley_Civilization,indus,0.706
Indus_Valley_Civilization,civilization,0.285
Indus_Valley_Civilization,bce,0.266
Indus_Valley_Civilization,valley,0.193
Indus_Valley_Civilization,river,0.145
Indus_Valley_Civilization,seals,0.132
Indus_Valley_Civilization,pakistan,0.128
Indus_Valley_Civilization,culture,0.105
Indus_Valley_Civilization,india,0.099
Indus_Valley_Civilization,inscriptions,0.088
Industrial_Revolution,industrial,0.331
Industrial_Revolution,steam,0.319
Industrial_Revolution,revolution,0.303
Industrial_Revolution,engine,0.228
Industrial_Revolution,machine,0.198
Industrial_Revolution,coal,0.168
Industrial_Revolution,machines,0.161
Industrial_Revolution,iron,0.147
Industrial_Revolution,railways,0.132
Industrial_Revolution,engines,0.126
Industry,industry,0.668
Industry,industrial,0.331
Industry,sector,0.282
Industry,manufacturing,0.256
Industry,industries,0.15
Industry,sectors,0.121
Industry,production,0.104
Industry,agriculture,0.09
Industry,steam,0.089
Industry,economic,0.088
Information,message,0.273
Information,data,0.264
Information,pattern,0.243
Information,input,0.21
Information,representation,0.182
Information,theory,0.158
Information,meaning,0.152
Information,communication,0.146
Information,sense,0.137
Information,records,0.134
Infrastructure,infrastructure,0.724
Infrastructure,public,0.153
Infrastructure,relied,0.122
Infrastructure,waste,0.116
Infrastructure,water,0.115
Infrastructure,works,0.115
Infrastructure,critical,0.114
Infrastructure,rural,0.1
Infrastructure,elements,0.098
Infrastructure,disposal,0.097
Inner_Hebrides,hebrides,0.811
Inner_Hebrides,islands,0.275
Inner_Hebrides,inner,0.26
Inner_Hebrides,isles,0.204
Inner_Hebrides,macdonald,0.144
Inner_Hebrides,norse,0.124
Inner_Hebrides,control,0.095
Inner_Hebrides,isle,0.088
Inner_Hebrides,norwegian,0.086
Inner_Hebrides,iii,0.077
Insect,insects,0.757
Insect,insect,0.378
Insect,extinct,0.135
Insect,species,0.129
Insect,abdomen,0.127
Insect,pest,0.094
Insect,segments,0.092
Insect,groups,0.084
Insect,orders,0.078
Insect,legs,0.077
Insulin,insulin,0.924
Insulin,glucose,0.277
Insulin,blood,0.097
Insulin,cells,0.095
Insulin,diabetes,0.077
Insulin,levels,0.044
Insulin,cell,0.044
Insulin,beta,0.043
Insulin,protein,0.039
Insulin,release,0.036
Integrated_circuit,circuits,0.407
Integrated_circuit,circuit,0.4
Integrated_circuit,integrated,0.386
Integrated_circuit,chip,0.357
Integrated_circuit,silicon,0.186
Integrated_circuit,devices,0.14
Integrated_circuit,intel,0.137
Integrated_circuit,package,0.132
Integrated_circuit,layers,0.132
Integrated_circuit,chips,0.125
Intel_Corporation,intel,0.937
Intel_Corporation,pc,0.11
Intel_Corporation,processor,0.107
Intel_Corporation,processors,0.101
Intel_Corporation,grove,0.065
Intel_Corporation,chip,0.062
Intel_Corporation,chips,0.052
Intel_Corporation,ibm,0.05
Intel_Corporation,apple,0.05
Intel_Corporation,company,0.048
Intelligence,intelligence,0.833
Intelligence,cognitive,0.249
Intelligence,tests,0.159
Intelligence,factor,0.156
Intelligence,ability,0.13
Intelligence,scores,0.128
Intelligence,abilities,0.121
Intelligence,gould,0.08
Intelligence,test,0.075
Intelligence,multiple,0.061
InterBase,database,0.726
InterBase,control,0.161
InterBase,lock,0.15
InterBase,multi,0.14
InterBase,dec,0.138
InterBase,servers,0.134
InterBase,server,0.127
InterBase,implement,0.106
InterBase,isolation,0.104
InterBase,architecture,0.1
International_Court_of_Justice,court,0.645
International_Court_of_Justice,jurisdiction,0.364
International_Court_of_Justice,judges,0.197
International_Court_of_Justice,statute,0.179
International_Court_of_Justice,case,0.154
International_Court_of_Justice,security,0.131
International_Court_of_Justice,cases,0.128
International_Court_of_Justice,advisory,0.125
International_Court_of_Justice,council,0.116
International_Court_of_Justice,international,0.112
International_English,language,0.494
International_English,international,0.4
International_English,standard,0.235
International_English,american,0.223
International_English,british,0.207
International_English,spelling,0.197
International_English,speakers,0.133
International_English,native,0.127
International_English,world,0.112
International_English,teaching,0.11
International_Red_Cross_and_Red_Crescent_Movement,red,0.439
International_Red_Cross_and_Red_Crescent_Movement,geneva,0.358
International_Red_Cross_and_Red_Crescent_Movement,cross,0.301
International_Red_Cross_and_Red_Crescent_Movement,crescent,0.273
International_Red_Cross_and_Red_Crescent_Movement,societies,0.266
International_Red_Cross_and_Red_Crescent_Movement,federation,0.182
International_Red_Cross_and_Red_Crescent_Movement,national,0.168
International_Red_Cross_and_Red_Crescent_Movement,international,0.167
International_Red_Cross_and_Red_Crescent_Movement,conventions,0.144
International_Red_Cross_and_Red_Crescent_Movement,movement,0.142
International_Space_Station,iss,0.68
International_Space_Station,module,0.327
International_Space_Station,sts,0.261
International_Space_Station,soyuz,0.227
International_Space_Station,shuttle,0.192
International_Space_Station,space,0.189
International_Space_Station,nasa,0.171
International_Space_Station,node,0.153
International_Space_Station,modules,0.145
International_Space_Station,station,0.126
International_human_rights_instruments,convention,0.522
International_human_rights_instruments,rights,0.484
International_human_rights_instruments,international,0.268
International_human_rights_instruments,human,0.206
International_human_rights_instruments,instruments,0.181
International_human_rights_instruments,conventions,0.175
International_human_rights_instruments,mechanisms,0.166
International_human_rights_instruments,declaration,0.159
International_human_rights_instruments,inter,0.131
International_human_rights_instruments,torture,0.12
International_law,law,0.608
International_law,international,0.455
International_law,nations,0.218
International_law,rules,0.2
International_law,treaties,0.176
International_law,treaty,0.158
International_law,war,0.142
International_law,customary,0.111
International_law,bound,0.107
International_law,laws,0.095
Internet,internet,0.768
Internet,web,0.27
Internet,networks,0.189
Internet,protocol,0.183
Internet,network,0.175
Internet,access,0.121
Internet,file,0.11
Internet,online,0.104
Internet,wide,0.094
Internet,protocols,0.088
Internet_Explorer,explorer,0.56
Internet_Explorer,windows,0.421
Internet_Explorer,internet,0.406
Internet_Explorer,browser,0.266
Internet_Explorer,microsoft,0.212
Internet_Explorer,web,0.162
Internet_Explorer,version,0.15
Internet_Explorer,xp,0.119
Internet_Explorer,security,0.118
Internet_Explorer,user,0.113
Interpol,database,0.256
Interpol,member,0.229
Interpol,police,0.214
Interpol,countries,0.192
Interpol,organization,0.171
Interpol,enforcement,0.17
Interpol,crimes,0.157
Interpol,criminal,0.145
Interpol,stolen,0.14
Interpol,international,0.139
Introduction_to_special_relativity,interval,0.353
Introduction_to_special_relativity,space,0.282
Introduction_to_special_relativity,time,0.242
Introduction_to_special_relativity,relativity,0.237
Introduction_to_special_relativity,length,0.207
Introduction_to_special_relativity,dimensional,0.204
Introduction_to_special_relativity,light,0.191
Introduction_to_special_relativity,equations,0.179
Introduction_to_special_relativity,bill,0.173
Introduction_to_special_relativity,speed,0.164
Invasion,invasion,0.595
Invasion,invasions,0.278
Invasion,forces,0.143
Invasion,territory,0.125
Invasion,war,0.122
Invasion,defenses,0.111
Invasion,strategy,0.106
Invasion,military,0.104
Invasion,force,0.102
Invasion,defense,0.097
Invasion_of_Grenada,grenada,0.643
Invasion_of_Grenada,uss,0.471
Invasion_of_Grenada,invasion,0.301
Invasion_of_Grenada,cuba,0.15
Invasion_of_Grenada,states,0.097
Invasion_of_Grenada,forces,0.097
Invasion_of_Grenada,united,0.094
Invasion_of_Grenada,barbados,0.09
Invasion_of_Grenada,wounded,0.089
Invasion_of_Grenada,government,0.087
Invasive_species,invasive,0.697
Invasive_species,species,0.53
Invasive_species,native,0.17
Invasive_species,plants,0.155
Invasive_species,ecosystem,0.142
Invasive_species,ecosystems,0.115
Invasive_species,traits,0.096
Invasive_species,plant,0.095
Invasive_species,al,0.09
Invasive_species,human,0.076
Invertebrate,animals,0.513
Invertebrate,cluster,0.291
Invertebrate,animal,0.277
Invertebrate,sea,0.273
Invertebrate,organisms,0.249
Invertebrate,spiders,0.18
Invertebrate,crabs,0.177
Invertebrate,group,0.17
Invertebrate,moss,0.168
Invertebrate,genes,0.153
Investment_banking,investment,0.695
Investment_banking,banking,0.316
Investment_banking,banks,0.268
Investment_banking,trading,0.184
Investment_banking,funds,0.159
Investment_banking,bank,0.159
Investment_banking,clients,0.139
Investment_banking,risk,0.113
Investment_banking,investors,0.111
Investment_banking,financial,0.108
Iodine,iodine,0.92
Iodine,ml,0.1
Iodine,cl,0.08
Iodine,potassium,0.078
Iodine,element,0.077
Iodine,acid,0.077
Iodine,deficiency,0.074
Iodine,sodium,0.066
Iodine,elemental,0.065
Iodine,mol,0.063
Iowa_class_battleship,battleships,0.431
Iowa_class_battleship,iowa,0.416
Iowa_class_battleship,uss,0.279
Iowa_class_battleship,guns,0.219
Iowa_class_battleship,ship,0.204
Iowa_class_battleship,inch,0.194
Iowa_class_battleship,class,0.193
Iowa_class_battleship,navy,0.173
Iowa_class_battleship,mm,0.156
Iowa_class_battleship,aircraft,0.145
Ipswich,town,0.325
Ipswich,suffolk,0.322
Ipswich,borough,0.288
Ipswich,council,0.157
Ipswich,county,0.146
Ipswich,labour,0.138
Ipswich,park,0.127
Ipswich,building,0.124
Ipswich,england,0.123
Ipswich,east,0.114
Iran,iran,0.7
Iran,persian,0.323
Iran,iranian,0.314
Iran,islamic,0.18
Iran,persia,0.15
Iran,shah,0.12
Iran,persians,0.108
Iran,empire,0.094
Iran,supreme,0.088
Iran,iraq,0.085
Iranian_peoples,iranian,0.847
Iranian_peoples,peoples,0.34
Iranian_peoples,iran,0.109
Iranian_peoples,persians,0.107
Iranian_peoples,languages,0.102
Iranian_peoples,indo,0.09
Iranian_peoples,genetic,0.083
Iranian_peoples,afghanistan,0.08
Iranian_peoples,turkic,0.067
Iranian_peoples,proto,0.067
Iraq,iraq,0.676
Iraq,iraqi,0.302
Iraq,saddam,0.251
Iraq,baghdad,0.172
Iraq,al,0.169
Iraq,hussein,0.117
Iraq,survey,0.11
Iraq,deaths,0.106
Iraq,arabs,0.104
Iraq,sunni,0.097
Iraq_War,iraq,0.631
Iraq_War,iraqi,0.431
Iraq_War,coalition,0.221
Iraq_War,al,0.164
Iraq_War,troops,0.159
Iraq_War,war,0.153
Iraq_War,saddam,0.135
Iraq_War,forces,0.127
Iraq_War,invasion,0.114
Iraq_War,sunni,0.112
Iraq_and_weapons_of_mass_destruction,iraq,0.685
Iraq_and_weapons_of_mass_destruction,weapons,0.402
Iraq_and_weapons_of_mass_destruction,saddam,0.288
Iraq_and_weapons_of_mass_destruction,iraqi,0.239
Iraq_and_weapons_of_mass_destruction,chemical,0.154
Iraq_and_weapons_of_mass_destruction,mustard,0.133
Iraq_and_weapons_of_mass_destruction,nuclear,0.117
Iraq_and_weapons_of_mass_destruction,hussein,0.115
Iraq_and_weapons_of_mass_destruction,program,0.094
Iraq_and_weapons_of_mass_destruction,intelligence,0.088
Ireland,ireland,0.768
Ireland,irish,0.352
Ireland,dublin,0.181
Ireland,island,0.135
Ireland,republic,0.13
Ireland,northern,0.107
Ireland,flag,0.104
Ireland,ulster,0.091
Ireland,belfast,0.086
Ireland,gaelic,0.081
